,MMSI,start_time,end_time,VESSEL TYPE,ud_group,len_of_recording,instance_id,min_SOG,max_SOG,mean_SOG,length(in m),min_distance(in kms),max_distance(in kms),mean_distance(in kms),min_COG,max_COG,mean_COG,min_heading,max_heading,mean_heading,SHIPNAME,spectrogram,audio,mseed,psd,psd_pickle
640,319005600,2018-08-14 13:46:53,2018-08-14 13:56:53,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814134653_20180814135653,9.3,9.5,9.4,82.0,2.1,4.91,3.69,182.1,183.3,182.88333333333333,180.0,181.0,180.33333333333334,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814134653_20180814135653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814134653_20180814135653.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814134653_20180814135653.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814134653_20180814135653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814134653_20180814135653.pkl
641,319005600,2018-08-14 13:56:53,2018-08-14 14:06:53,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814135653_20180814140653,2.7,9.5,7.8625,82.0,0.26,1.66,0.75125,182.5,279.5,199.9375,180.0,312.0,204.5,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814135653_20180814140653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814135653_20180814140653.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814135653_20180814140653.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814135653_20180814140653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814135653_20180814140653.pkl
642,319005600,2018-08-14 14:06:53,2018-08-14 14:16:53,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814140653_20180814141653,0.2,1.6,0.5,82.0,0.13,0.21,0.15,5.1,341.7,100.4125,0.0,21.0,12.625,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814140653_20180814141653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814140653_20180814141653.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814140653_20180814141653.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814140653_20180814141653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814140653_20180814141653.pkl
643,319005600,2018-08-14 14:16:53,2018-08-14 14:26:53,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814141653_20180814142653,0.1,1.2,0.4428571428571428,82.0,0.11,0.17,0.1457142857142857,164.2,354.6,224.4857142857143,0.0,359.0,56.42857142857143,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814141653_20180814142653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814141653_20180814142653.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814141653_20180814142653.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814141653_20180814142653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814141653_20180814142653.pkl
644,319005600,2018-08-14 14:26:53,2018-08-14 14:36:53,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814142653_20180814143653,0.1,0.1,0.1,82.0,0.09,0.09,0.09,141.1,200.6,170.85,4.0,6.0,5.0,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814142653_20180814143653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814142653_20180814143653.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814142653_20180814143653.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814142653_20180814143653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814142653_20180814143653.pkl
645,319005600,2018-08-14 14:36:53,2018-08-14 14:46:53,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814143653_20180814144653,0.1,1.1,0.4,82.0,0.21,0.3,0.27,3.6,190.9,94.275,5.0,8.0,6.75,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814143653_20180814144653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814143653_20180814144653.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814143653_20180814144653.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814143653_20180814144653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814143653_20180814144653.pkl
646,319005600,2018-08-14 14:46:53,2018-08-14 14:56:53,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814144653_20180814145653,0.0,0.2,0.07500000000000001,82.0,0.27,0.28,0.2725,164.8,337.7,254.77499999999998,7.0,8.0,7.25,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814144653_20180814145653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814144653_20180814145653.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814144653_20180814145653.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814144653_20180814145653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814144653_20180814145653.pkl
647,319005600,2018-08-14 14:56:53,2018-08-14 15:06:53,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814145653_20180814150653,0.0,0.2,0.05714285714285715,82.0,0.28,0.28,0.28,15.0,206.7,150.70000000000002,7.0,9.0,7.285714285714286,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814145653_20180814150653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814145653_20180814150653.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814145653_20180814150653.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814145653_20180814150653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814145653_20180814150653.pkl
648,319005600,2018-08-14 15:06:53,2018-08-14 15:16:53,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814150653_20180814151653,0.0,0.1,0.05000000000000001,82.0,0.28,0.28,0.28,102.9,335.9,204.66666666666666,6.0,8.0,7.0,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814150653_20180814151653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814150653_20180814151653.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814150653_20180814151653.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814150653_20180814151653.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814150653_20180814151653.pkl
649,319005600,2018-08-14 17:10:23,2018-08-14 17:20:23,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814171023_20180814172023,0.0,0.5,0.175,82.0,0.26,0.29,0.275,4.8,325.1,168.1,8.0,9.0,8.5,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814171023_20180814172023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814171023_20180814172023.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814171023_20180814172023.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814171023_20180814172023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814171023_20180814172023.pkl
650,319005600,2018-08-14 17:20:23,2018-08-14 17:30:23,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814172023_20180814173023,0.0,0.2,0.07142857142857142,82.0,0.29,0.3,0.2957142857142857,5.8,346.3,139.88571428571427,8.0,9.0,8.285714285714286,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814172023_20180814173023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814172023_20180814173023.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814172023_20180814173023.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814172023_20180814173023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814172023_20180814173023.pkl
651,319005600,2018-08-14 17:30:23,2018-08-14 17:40:23,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814173023_20180814174023,0.1,0.3,0.2,82.0,0.31,0.32,0.312,18.2,356.9,194.56,1.0,352.0,205.4,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814173023_20180814174023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814173023_20180814174023.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814173023_20180814174023.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814173023_20180814174023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814173023_20180814174023.pkl
652,319005600,2018-08-14 17:40:23,2018-08-14 17:50:23,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814174023_20180814175023,0.0,0.5,0.19999999999999998,82.0,0.26,0.28,0.2642857142857143,13.6,345.4,140.24285714285716,323.0,341.0,334.2857142857143,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814174023_20180814175023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814174023_20180814175023.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814174023_20180814175023.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814174023_20180814175023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814174023_20180814175023.pkl
653,319005600,2018-08-14 17:50:23,2018-08-14 18:00:23,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814175023_20180814180023,0.1,0.2,0.12000000000000002,82.0,0.25,0.26,0.254,140.6,301.2,190.54000000000002,339.0,340.0,339.8,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814175023_20180814180023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814175023_20180814180023.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814175023_20180814180023.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814175023_20180814180023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814175023_20180814180023.pkl
654,319005600,2018-08-14 18:00:23,2018-08-14 18:10:23,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814180023_20180814181023,0.0,0.1,0.05,82.0,0.25,0.25,0.25,18.9,325.5,205.82500000000002,339.0,342.0,340.375,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814180023_20180814181023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814180023_20180814181023.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814180023_20180814181023.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814180023_20180814181023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814180023_20180814181023.pkl
655,319005600,2018-08-14 18:10:23,2018-08-14 18:20:23,"Other Type, all ships of this type",Other purpose,10.0,SH_20180814181023_20180814182023,0.0,0.2,0.07142857142857142,82.0,0.25,0.25,0.25,115.7,352.9,217.70000000000002,333.0,341.0,338.57142857142856,FALKOR,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Spectrograms/SH_20180814181023_20180814182023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Audio/SH_20180814181023_20180814182023.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/Mseed/SH_20180814181023_20180814182023.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSDs/SH_20180814181023_20180814182023.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=10/Benchmark_Data//Ships/Southern_Hydrate/PSD_pickles/SH_20180814181023_20180814182023.pkl
